CS1502;Introduccion a la tecnica ciencia y tecnologia;1;;;1@BOJORGE MURILLO ALEXANDER@WED,09:30,11:20|2@BOJORGE MURILLO ALEXANDER@WED,17:00,18:50|3@BOJORGE MURILLO ALEXANDER@TUE,15:00,16:50|4@GARRO REYES MAURICIO@WED,09:30,11:20|5@ORTIZ ACUÑA LEONARDO@THU,09:30,11:20
FI1101;Fisica general I;3;MA1102;;1@CAMBRONERO CORDERO MICHAEL@WED,09:30,11:20+FRI,09:30,11:20|2@CORRALES QUESADA ESTEBAN@TUE,15:00,16:50+THU,15:00,16:50|3@CORRALES QUESADA ESTEBAN@TUE,17:00,18:50+THU,17:00,18:50|4@ELIZONDO ZUÑIGA JENNIFER@TUE,09:30,11:20+THU,09:30,11:20|5@ELIZONDO ZUÑIGA JENNIFER@TUE,13:00,14:50+THU,13:00,14:50|6@MONTERO ZELEDON ERNESTO@WED,09:30,11:20+FRI,09:30,11:20|7@MOYA SERRANO ROY DAVID@WED,07:30,09:20+FRI,07:30,09:20|8@MURILLO SALAZAR DENNIS@TUE,07:30,09:20+THU,07:30,09:20|9@MURILLO ZUMBADO GUSTAVO@TUE,07:30,09:20+THU,07:30,09:20|10@PINEDA LIZANO JUAN JOSE@TUE,09:30,11:20+THU,09:30,11:20|11@PINEDA LIZANO JUAN JOSE@TUE,15:00,16:50+THU,15:00,16:50|12@ROJAS PEREZ FRANCISCO@TUE,09:30,11:20+THU,09:30,11:20|13@ROJAS PEREZ FRANCISCO@WED,15:00,16:50+FRI,15:00,16:50|14@SEGURA ZARATE ANA YANCY@WED,09:30,11:20+FRI,09:30,11:20|15@SEGURA ZARATE ANA YANCY@WED,13:00,14:50+FRI,13:00,14:50|16@SEGURA ZARATE ANA YANCY@WED,17:00,18:50+FRI,17:00,18:50|17@VARGAS BLANCO IVAN@TUE,13:00,14:50+THU,13:00,14:50
FI1201;Laboratorio fisica general I;1;;FI1101;1@ALFARO ALVARADO JOSE ABRAHAN@THU,07:30,09:20|2@ALFARO ALVARADO JOSE ABRAHAN@THU,17:00,18:50|3@CAMBRONERO CORDERO MICHAEL@WED,15:00,16:50|4@CAMBRONERO CORDERO MICHAEL@WED,17:00,18:50|5@CAMPOS RODRIGUEZ MELANIA@TUE,13:00,14:50|6@CAMPOS RODRIGUEZ MELANIA@TUE,15:00,16:50|7@CORRALES QUESADA ESTEBAN@WED,17:00,18:50|8@CORRALES QUESADA ESTEBAN@FRI,13:00,14:50|9@ELIZONDO ZUÑIGA JENNIFER@WED,09:30,11:20|10@JIMENEZ CARBALLO CARLOS ADRIAN@TUE,09:30,11:20|11@JIMENEZ CARBALLO CARLOS ADRIAN@WED,09:30,11:20|12@MAYORGA ESPINOZA CARLOS@WED,13:00,14:50|13@MONTERO ZELEDON ERNESTO@THU,09:30,11:20|14@MORALES MUÑOZ WALTER@THU,15:00,16:50|15@MORALES MUÑOZ WALTER@FRI,07:30,09:20|16@MORALES MUÑOZ WALTER@FRI,09:30,11:20|17@MORALES MUÑOZ WALTER@THU,13:00,14:50|18@OREAMUNO MADRIZ RAFAEL@TUE,13:00,14:50|19@PEREZ HIDALGO JOSE ESTEBAN@WED,07:30,09:20|20@SEGURA CARVAJAL MARCOS@TUE,17:00,18:50|21@SEGURA CARVAJAL MARCOS@WED,15:00,16:50|22@SEGURA CARVAJAL MARCOS@THU,17:00,18:50|23@SEVILLA QUESADA EVAR@TUE,07:30,09:20|24@SOLANO PIEDRA RICARDO ADOLFO@TUE,09:30,11:20|25@SOLANO PIEDRA RICARDO ADOLFO@THU,09:30,11:20
MA1103;Calculo y algebra lineal;4;MA1102;;1@ACUÑA PRADO LUIS@WED,07:30,09:20+FRI,07:30,09:20|2@ALPIZAR BRENES GEISEL@TUE,18:00,19:50+THU,18:00,19:50|3@BRENES GOMEZ RANDALL@TUE,16:00,17:50+THU,16:00,17:50|4@BRENES GOMEZ RANDALL@SAT,07:30,11:20|5@CALDERON SOLANO MANUEL@WED,15:00,16:50+FRI,15:00,16:50|6@CALDERON SOLANO MANUEL@WED,17:00,18:50+FRI,17:00,18:50|7@CHAVARRIA MOLINA JEFFRY@TUE,07:30,09:20+THU,07:30,09:20|8@CHAVARRIA MOLINA JEFFRY@TUE,13:00,14:50+THU,13:00,14:50|9@CHINCHILLA VALVERDE JORGE LUIS@TUE,07:30,09:20+THU,07:30,09:20|10@CHINCHILLA VALVERDE JORGE LUIS@TUE,09:30,11:20+THU,09:30,11:20|11@FIGUEROA MATA GEOVANNI@TUE,15:00,16:50+THU,15:00,16:50|12@FIGUEROA MATA GEOVANNI@TUE,18:00,19:50+THU,18:00,19:50|13@FIGUEROA MATA GEOVANNI@WED,13:00,14:50+FRI,13:00,14:50|14@GUTIERREZ MONTENEGRO MARCO VINICIO@TUE,17:00,18:50+THU,17:00,18:50|15@GUTIERREZ MONTENEGRO MARCO VINICIO@WED,09:30,11:20+FRI,09:30,11:20|16@JIMENEZ MADRIGAL JORGE@THU,07:30,11:20|17@JIMENEZ ROMERO ALEJANDRA@TUE,13:00,14:50+THU,13:00,14:50|18@MORA PICADO LUIS FERNANDO@WED,18:00,19:50+FRI,18:00,19:50|19@PARRA RODRIGUEZ EMMANUELLE@WED,16:00,17:50+FRI,16:00,17:50
CE2103;Algoritmos y estructuras de datos II;4;CE1103/CE1105;;1@RAMIREZ HERRERA JOSE ISAAC@TUE,07:30,09:20+THU,07:30,09:20
CS2101;Ambiente humano;2;;;1@MURILLO SOLIS JAVIER@THU,09:30,12:20|2@ORTIZ ALVAREZ JORGE ISAAC@FRI,09:30,12:20|3@ORTIZ ALVAREZ JORGE ISAAC@WED,09:30,12:20|4@ORTIZ ALVAREZ JORGE ISAAC@WED,15:00,17:50|5@RODRIGUEZ MORALES OSCAR@TUE,09:30,12:20|6@RODRIGUEZ MORALES OSCAR@MON,07:30,10:20|7@RODRIGUEZ MORALES OSCAR@MON,18:00,20:50|8@ROJAS MOLINA BETSY@TUE,18:00,20:50
EL2113;Circuitos electricos en corriente continua;4;FI1101/MA1102;;1@HERNANDEZ RIVERA MIGUEL@MON,07:30,09:20+WED,07:30,09:20|2@PEREZ RODRIGUEZ JAVIER@TUE,09:30,11:20+THU,09:30,11:20|3@PICADO GARCIA FABIAN ALBERTO@MON,07:30,11:20|4@VEGA CASTILLO PAOLA@WED,09:30,11:20+FRI,09:30,11:20
FI1102;Fisica general II;3;FI1101;MA1102;1@AMADOR JARA ALVARO@TUE,09:30,11:20+THU,09:30,11:20|2@CORRALES QUESADA ESTEBAN@WED,15:00,16:50+FRI,15:00,16:50|3@LOBO ZAMORA JUAN CARLOS@TUE,07:30,09:20+THU,07:30,09:20|4@MURILLO ZUMBADO GUSTAVO@WED,07:30,09:20+FRI,07:30,09:20|5@MURILLO ZUMBADO GUSTAVO@TUE,09:30,11:20+THU,09:30,11:20|6@OREAMUNO MADRIZ RAFAEL@WED,13:00,14:50+FRI,13:00,14:50|7@PEREZ HIDALGO JOSE ESTEBAN@WED,09:30,11:20+FRI,09:30,11:20|8@PINEDA LIZANO JUAN JOSE@TUE,17:00,18:50+THU,17:00,18:50|9@PINEDA LIZANO JUAN JOSE@TUE,13:00,14:50+THU,13:00,14:50|10@SOTO CHINCHILLA YERRY@TUE,07:30,09:20+THU,07:30,09:20|11@VARGAS BLANCO IVAN@TUE,09:30,11:20+THU,09:30,11:20
FI1202;Laboratorio fisica general II;1;FI1201;FI1102;1@ARAYA SOLANO LUIS ALONSO@TUE,09:30,11:20|2@ARAYA SOLANO LUIS ALONSO@TUE,13:00,14:50|3@JIMENEZ CARBALLO CARLOS ADRIAN@WED,07:30,09:20|4@MORALES MUÑOZ WALTER@THU,09:30,11:20|5@MORALES MUÑOZ WALTER@FRI,13:00,14:50|6@MURILLO ZUMBADO GUSTAVO@WED,09:30,11:20|7@OREAMUNO MADRIZ RAFAEL@WED,15:00,16:50|8@ROJAS ROJAS LAURA@WED,13:00,14:50|9@SEVILLA QUESADA EVAR@TUE,17:00,18:50
MA2104;Calculo superior;4;MA1103;;1@BORBON ALPIZAR ALEXANDER@TUE,18:00,19:50+THU,18:00,19:50|2@CHACON VARGAS ERICK@TUE,13:00,14:50+THU,13:00,14:50|3@ESQUIVEL SAMUDIO JEISON@SAT,07:30,11:20|4@JIMENEZ ROMERO ALEJANDRA@TUE,09:30,11:20+THU,09:30,11:20|5@MONGE FALLAS JORGE@WED,09:30,11:20+FRI,09:30,11:20|6@OVIEDO UGALDE NORBERTO@WED,18:00,19:50+FRI,18:00,19:50|7@VALVERDE SANCHEZ SAMUEL@WED,15:00,16:50+FRI,15:00,16:50
CE1106;Paradigmas de programacion;3;CE2103;;1@BARBOZA ARTAVIA LUIS@WED,09:30,11:20+FRI,09:30,11:20|2@GAMBOA RAMIREZ SANTIAGO@TUE,17:00,18:50+THU,17:00,18:50
CE2201;Laboratorio de circuitos electricos;1;FI1202;;1@ARAYA MARTINEZ LEONARDO@MON,09:30,11:20
EL2114;Circuitos electricos en corriente alterna;4;EL2113;EL2207;1@CHINCHILLA VARGAS ERICK GUSTAVO@WED,17:00,18:50+FRI,17:00,18:50|2@HERRERO CHAVARRIA FELIPE@TUE,17:00,18:50+THU,17:00,18:50|3@QUIROS SOLANO WILLIAM@TUE,09:30,11:20+THU,09:30,11:20|4@VALVERDE GARDELA HEBERTH@WED,07:30,09:20+FRI,07:30,09:20
EL2207;Elementos activos;4;EL2113;;1@MONTERO RODRIGUEZ JUAN JOSE@TUE,07:30,09:20+THU,07:30,09:20|2@PINNOCK CHACON MAC ALFRED@WED,17:00,18:50+FRI,09:30,11:20|3@SEGURA QUIROS CARLOS@TUE,15:00,16:50+THU,15:00,16:50|4@VEGA CASTILLO PAOLA@WED,15:00,16:50+FRI,15:00,16:50
PI2609;Probabilidad y estadistica;2;MA2104;;1@HASBUM FERNANDEZ IVANNIA@WED,13:00,15:50+THU,13:00,15:50|2@SOLANO LEANDRO PAULA@MON,07:30,10:20
SO4604;Seguridad y salud ocupacional;3;FI1102;;1@CARPIO CHAVES MONICA@THU,13:00,15:50|2@MORALES MARTINEZ GABRIELA@MON,07:30,10:20|3@MORALES MARTINEZ GABRIELA@THU,17:00,19:50|4@MORALES MARTINEZ GABRIELA@WED,13:00,15:50|5@MORALES MARTINEZ GABRIELA@FRI,07:30,10:20
